date,XAU=,CLc1,LCOc1,GBP=,XLK,.IXTTR,XLE,.IXE,.RUT
4/4/2006 12:00:00 AM,586,66.23,6639,1.7546,22.35,,55.42,555.86,762.32
4/5/2006 12:00:00 AM,588.4,67.07,6710,1.7541,22.54,,56.33,564.9,766.26
4/6/2006 12:00:00 AM,594.8,67.94,6784,1.7525,22.52,,56.45,565.81,766.23
4/7/2006 12:00:00 AM,588,67.39,6729,1.7433,22.26,,55.35,555.72,756.13
4/10/2006 12:00:00 AM,599.6,68.74,6875,1.7432,22.23,,56.4,565.26,752.95
4/11/2006 12:00:00 AM,593.1,68.98,6937,1.7489,22.03,,56,560.94,742.11
4/12/2006 12:00:00 AM,598,68.62,6942,1.7501,22.07,,55.63,557.4,747.77
4/13/2006 12:00:00 AM,596.1,69.32,7014,1.7525,22.1,,55.81,559.73,751.11
4/14/2006 12:00:00 AM,599.3,,,1.751,,,,,
4/17/2006 12:00:00 AM,613.6,70.4,7130,1.7699,21.86,,56.84,569.69,749.47
4/18/2006 12:00:00 AM,621.2,71.35,7185,1.7828,22.3,,58.23,583.73,769.81
4/19/2006 12:00:00 AM,639.5,72.17,7295,1.7925,22.28,,59.13,592.38,778.42
4/20/2006 12:00:00 AM,614.9,71.95,7287,1.7783,22.3,,58.52,586.77,774.67
4/21/2006 12:00:00 AM,633.6,75.17,7417,1.7815,22.06,,59.74,599.48,772.12
4/24/2006 12:00:00 AM,620.8,73.33,7386,1.7881,22.03,,58.83,589.79,766.14
4/25/2006 12:00:00 AM,629.8,72.88,7246,1.7875,22.02,,58.07,582.31,764.82
4/26/2006 12:00:00 AM,638.5,71.93,7244,1.784,22.1,,57.15,573.57,765.23
4/27/2006 12:00:00 AM,633.5,70.97,7102,1.8014,22.32,,56.5,567.15,761.4
4/28/2006 12:00:00 AM,654,71.88,7250,1.8253,21.85,,57.14,573.24,764.54
5/1/2006 12:00:00 AM,657.6,73.7,7340,1.8256,21.67,,58.08,582.15,761.12
5/2/2006 12:00:00 AM,667.1,74.61,7487,1.8401,21.77,,59.37,595.74,767.61
5/3/2006 12:00:00 AM,667,72.28,7332,1.843,21.72,,58.45,586.8,767.73
5/4/2006 12:00:00 AM,676.9,69.94,7039,1.8521,21.8,,58.18,583.39,774.72
5/5/2006 12:00:00 AM,682.2,70.19,7088,1.8591,21.92,,58.86,589.82,781.83
5/8/2006 12:00:00 AM,678.3,69.77,6933,1.8578,21.95,,58.6,587.62,781.6
5/9/2006 12:00:00 AM,700.3,70.69,7122,1.867,21.86,,58.95,591.94,780.72
5/10/2006 12:00:00 AM,707,72.13,7082,1.8643,21.63,,59.5,596.19,775.94
5/11/2006 12:00:00 AM,718.8,73.32,7251,1.8819,21.18,,58.73,588.25,757.47
5/12/2006 12:00:00 AM,714.3,72.04,7218,1.8933,20.98,,56.74,569.39,742.4
5/15/2006 12:00:00 AM,680.6,69.41,7021,1.8793,21,,55.55,557.36,737.64
5/16/2006 12:00:00 AM,689.1,69.53,7024,1.888,20.8,,55.75,558.74,737.47
5/17/2006 12:00:00 AM,689.5,68.69,6904,1.8821,20.52,,54.33,544.23,725.85
5/18/2006 12:00:00 AM,681.9,69.45,6967,1.8952,20.45,,53.67,536.22,718.47
5/19/2006 12:00:00 AM,657.2,68.53,6868,1.8777,20.6,,54.02,539.66,722.54
5/22/2006 12:00:00 AM,655.8,69.23,6935,1.8867,20.42,,53.71,536.64,715.25
5/23/2006 12:00:00 AM,671.1,71.76,7100,1.8796,20.27,,53.72,537.42,711.29
5/24/2006 12:00:00 AM,641.5,69.86,6922,1.8674,20.47,,53.06,530.95,711.27
5/25/2006 12:00:00 AM,650.4,71.32,7071,1.8731,20.66,,54.92,548.54,725.58
5/26/2006 12:00:00 AM,651.6,71.37,7059,1.8592,20.76,,55.1,551.45,729.55
5/29/2006 12:00:00 AM,650.1,,,1.8595,,,,,
5/30/2006 12:00:00 AM,652.4,72.03,7105,1.8845,20.35,,54.23,541.82,711.04
5/31/2006 12:00:00 AM,643.3,71.29,7041,1.8695,20.43,,55.55,554.4,721.01
6/1/2006 12:00:00 AM,629.2,70.34,6939,1.8653,20.78,,55.7,557.24,736.5
6/2/2006 12:00:00 AM,637.8,72.33,7103,1.8818,20.71,,56.53,565.09,737.45
6/5/2006 12:00:00 AM,637,72.6,7137,1.8725,20.4,,54.75,547.71,713.92
6/6/2006 12:00:00 AM,629.8,72.5,7081,1.8595,20.4,,54.7,547.53,710.96
6/7/2006 12:00:00 AM,626.6,70.82,6919,1.8554,20.12,,52.6,528.17,706.78
6/8/2006 12:00:00 AM,611.8,70.35,6905,1.8441,20.02,,53.34,533.07,706.53
6/9/2006 12:00:00 AM,607.1,71.63,7048,1.8411,19.94,,52.8,528.47,701.39
6/12/2006 12:00:00 AM,605.5,70.36,6893,1.8415,19.57,,51.72,516.97,683.19
6/13/2006 12:00:00 AM,562.5,68.56,6692,1.833,19.59,,50.19,502.03,672.72
6/14/2006 12:00:00 AM,559,69.14,6698,1.8429,19.72,,51.48,514.9,677.09
6/15/2006 12:00:00 AM,569.5,69.5,6743,1.8491,20.22,,53.44,535.08,701.05
6/16/2006 12:00:00 AM,580.5,69.88,6880,1.8503,20.19,,53.1,532.14,693.07
6/19/2006 12:00:00 AM,568.8,68.98,6811,1.8412,20.1,,51.1,513.87,680.76
6/20/2006 12:00:00 AM,576,68.94,6808,1.8419,20.07,,50.86,509.99,677.5
6/21/2006 12:00:00 AM,586.5,70.33,6917,1.8453,20.33,,52,521.33,690.67
6/22/2006 12:00:00 AM,580.3,70.84,6995,1.8285,20.09,,52.22,523.65,688.04
6/23/2006 12:00:00 AM,583,70.87,6993,1.8181,20.03,,53.38,534.98,690.14
6/26/2006 12:00:00 AM,584.95,71.8,7073,1.824,20.07,,53.97,540.93,698.64
6/27/2006 12:00:00 AM,581.4,71.92,7098,1.822,19.8,,54.07,542.26,686.94
6/28/2006 12:00:00 AM,579.7,72.19,7141,1.8188,19.93,,55,552.13,688.04
6/29/2006 12:00:00 AM,597,73.52,7288,1.8274,20.44,,56.56,567.41,714.32
6/30/2006 12:00:00 AM,612.6,73.93,7351,1.8475,20.33,,56.75,568.54,724.67
7/3/2006 12:00:00 AM,624,0,7339,1.8421,20.48,,57.36,575.59,730.8
7/4/2006 12:00:00 AM,621.5,,7251,1.8447,,,,,
7/5/2006 12:00:00 AM,628.1,75.19,7398,1.8337,20.16,,57.62,577.84,719.85
7/6/2006 12:00:00 AM,633.2,75.14,7408,1.8361,20.18,,57.47,576.7,720.64
7/7/2006 12:00:00 AM,629.8,74.09,7351,1.8502,19.98,,56.69,568.73,709.3
7/10/2006 12:00:00 AM,623.3,73.61,7289,1.8413,19.75,,56.86,570.46,709.08
7/11/2006 12:00:00 AM,640.6,74.16,7367,1.8459,19.83,,57.9,580.68,714.39
7/12/2006 12:00:00 AM,650.5,74.95,7439,1.8344,19.47,,57.7,579.2,701.17
7/13/2006 12:00:00 AM,659.3,76.7,7669,1.8435,19.15,,57.15,573.86,687.29
7/14/2006 12:00:00 AM,664.4,77.03,7727,1.8386,19.1,,57.82,580.03,681.24
7/17/2006 12:00:00 AM,642.4,75.3,7592,1.8186,19.16,,55.95,562.19,677.69
7/18/2006 12:00:00 AM,630.7,73.54,7436,1.826,19.2,,56.02,562.63,681.64
7/19/2006 12:00:00 AM,641.7,72.66,7390,1.8415,19.48,,56.6,567.39,702.34
7/20/2006 12:00:00 AM,628.8,73.08,7372,1.8479,19.2,,55.23,554.9,683.61
7/21/2006 12:00:00 AM,620,74.43,7375,1.8591,19,,54.48,545.12,671.94
7/23/2006 12:00:00 AM,,0,,,,,,,
7/24/2006 12:00:00 AM,612.1,75.05,7461,1.8513,19.29,,56.12,562.13,690.76
7/25/2006 12:00:00 AM,618.7,73.75,7328,1.8393,19.5,,57.1,572.25,697.44
7/26/2006 12:00:00 AM,621.8,73.94,7400,1.8542,19.55,,58.25,582.99,694.45
7/27/2006 12:00:00 AM,633.5,74.54,7501,1.8575,19.49,,57.75,579.82,685.69
7/28/2006 12:00:00 AM,635.4,73.24,7339,1.8642,19.83,,57.77,579.11,700.03
7/31/2006 12:00:00 AM,634.2,74.4,7515,1.8673,19.8,,58.65,587.56,700.56
8/1/2006 12:00:00 AM,646.7,74.91,7589,1.8763,19.52,,58.72,589.12,689.89
8/2/2006 12:00:00 AM,650.2,75.81,7689,1.8768,19.76,,58.84,590.16,696.81
8/3/2006 12:00:00 AM,644.3,75.46,7656,1.8874,19.82,,58.33,585.01,704.38
8/4/2006 12:00:00 AM,645.7,74.76,7617,1.9075,19.76,,57.84,580.42,701.26
8/7/2006 12:00:00 AM,647.6,76.98,7830,1.906,19.69,,58.45,585.07,696.05
8/8/2006 12:00:00 AM,643.5,76.31,7755,1.9074,19.62,,58.11,582.95,687.47
8/9/2006 12:00:00 AM,649.9,76.35,7728,1.9044,19.74,,58.6,586.94,681.05
8/10/2006 12:00:00 AM,634.8,74,7528,1.8934,19.82,,58.12,583.13,686.27
8/11/2006 12:00:00 AM,632.2,74.35,7563,1.89,19.71,,58.15,582,679.04
8/14/2006 12:00:00 AM,628.8,73.53,7430,1.8881,19.88,,56.95,571.28,681.73
8/15/2006 12:00:00 AM,624.6,73.05,7380,1.8938,20.34,,57.24,573.29,697.83
8/16/2006 12:00:00 AM,628.4,71.89,7308,1.896,20.66,,57,569.86,707.39
8/17/2006 12:00:00 AM,614.1,70.06,7158,1.8854,20.75,,56.6,566.44,710.78
8/18/2006 12:00:00 AM,614.6,71.14,7230,1.8827,20.83,,57.48,575.02,711.68
8/21/2006 12:00:00 AM,627.4,72.45,7338,1.8936,20.69,,57.86,578.82,705.33
8/22/2006 12:00:00 AM,623.3,72.63,7324,1.8886,20.7,,58.25,581.58,707.76
8/23/2006 12:00:00 AM,621.6,71.76,7202,1.893,20.6,,57.03,572.16,698.42
8/24/2006 12:00:00 AM,621.1,72.36,7268,1.8874,20.68,,57.77,578.52,698.72
8/25/2006 12:00:00 AM,622.5,72.51,7270,1.8865,20.74,,58.22,582.12,699.24
8/28/2006 12:00:00 AM,613.3,70.61,7082,1.8933,20.93,,57.38,573.18,706.65
8/29/2006 12:00:00 AM,612,69.71,6986,1.8986,21.12,,57.02,570.26,714.85
8/30/2006 12:00:00 AM,619,70.03,7018,1.9052,21.27,,56.06,561.02,720.58
8/31/2006 12:00:00 AM,626.4,70.26,7025,1.9042,21.19,,55.67,557.55,720.53
9/1/2006 12:00:00 AM,625,69.19,6915,1.9069,21.28,,56.5,564.82,721.56
9/4/2006 12:00:00 AM,626,,6771,1.9066,,,,,
9/5/2006 12:00:00 AM,638.1,68.6,6809,1.8941,21.39,,57.24,571.96,727.5
9/6/2006 12:00:00 AM,633,67.5,6693,1.884,21.04,,55.3,553.1,712.04
9/7/2006 12:00:00 AM,616.2,67.32,6653,1.8755,20.92,,55.35,552.83,706.47
9/8/2006 12:00:00 AM,610.3,66.25,6533,1.8656,21.09,,53.95,540.96,708.54
9/11/2006 12:00:00 AM,591,65.61,6455,1.8652,21.27,,52.28,523.73,707.57
9/12/2006 12:00:00 AM,587,63.76,6299,1.8739,21.64,,51.95,520.02,724.48
9/13/2006 12:00:00 AM,589.2,63.97,6299,1.8765,21.64,,53.03,529.74,730.7
9/14/2006 12:00:00 AM,576,63.22,6224,1.8873,21.69,,51.85,519.14,727.6
9/15/2006 12:00:00 AM,579.1,63.33,6333,1.8798,21.7,,51.85,519.02,729.35
9/18/2006 12:00:00 AM,588.1,63.8,6405,1.8802,21.69,,53.1,532.5,728.84
9/19/2006 12:00:00 AM,574.9,61.66,6217,1.8812,21.59,,52.3,523.05,725.45
9/20/2006 12:00:00 AM,576.1,60.46,6047,1.8874,21.94,,50.9,510.1,734.48
9/21/2006 12:00:00 AM,583.8,61.59,6134,1.9015,21.73,,51.55,517.96,727.13
9/22/2006 12:00:00 AM,587.8,60.55,6041,1.8995,21.6,,51.33,514.32,718.63
9/25/2006 12:00:00 AM,586.2,61.45,6080,1.9,21.99,,51.4,515.42,727.09
9/26/2006 12:00:00 AM,591.2,61.01,6012,1.8943,22.13,,52.53,526.61,729.61
9/27/2006 12:00:00 AM,599.9,62.96,6221,1.8891,21.96,,53.4,535.01,732.54
9/28/2006 12:00:00 AM,602.4,62.76,6254,1.8765,22.07,,53.23,533.85,732.56
9/29/2006 12:00:00 AM,597.8,62.91,6248,1.8721,22,,53.45,536.54,725.59
10/2/2006 12:00:00 AM,594.7,61.03,6045,1.8869,21.84,,52.84,530.1,718.81
10/3/2006 12:00:00 AM,574.2,58.68,5843,1.8875,21.96,,50.9,511.74,718.35
10/4/2006 12:00:00 AM,566.1,59.41,5922,1.8864,22.3,,51.65,519.32,733.47
10/5/2006 12:00:00 AM,573.5,60.03,6000,1.8789,22.29,,52.64,527.29,743.08
10/6/2006 12:00:00 AM,573.3,59.76,5983,1.8699,22.3,,52.69,528.12,739.81
10/9/2006 12:00:00 AM,576.2,59.96,6054,1.8674,22.36,,51.9,521.56,744.57
10/10/2006 12:00:00 AM,572.5,58.52,5934,1.8544,22.38,,52.87,529.91,745.88
10/11/2006 12:00:00 AM,572.8,57.59,5865,1.8537,22.37,,52.03,523.02,741.71
10/12/2006 12:00:00 AM,578.1,57.86,5876,1.8591,22.7,,53.25,533.21,757.09
10/13/2006 12:00:00 AM,589.5,58.57,5952,1.8558,22.81,,53.98,540.72,762.65
10/16/2006 12:00:00 AM,595.5,59.94,5996,1.8611,22.8,,55.25,552.52,769.48
10/17/2006 12:00:00 AM,589.9,58.93,6094,1.8703,22.61,,54.65,548.37,764.91
10/18/2006 12:00:00 AM,589.4,57.65,5958,1.8678,22.55,,54.3,544.41,763.41
10/19/2006 12:00:00 AM,598.8,58.5,6087,1.8775,22.62,,55.42,555.33,767.39
10/20/2006 12:00:00 AM,591.4,56.82,5968,1.8838,22.76,,54.7,549.78,762.13
10/23/2006 12:00:00 AM,581.3,58.81,5921,1.8732,22.9,,54.8,550.09,763.52
10/24/2006 12:00:00 AM,583.6,59.35,5986,1.8731,22.74,,55.8,560.18,762.43
10/25/2006 12:00:00 AM,590.9,61.4,6205,1.8778,22.94,,56.76,569.95,767.15
10/26/2006 12:00:00 AM,595.8,60.36,6077,1.8907,23.06,,56.63,568.66,776.04
10/27/2006 12:00:00 AM,599.3,60.75,6108,1.8988,22.76,,56.17,562.78,765.84
10/30/2006 12:00:00 AM,604,58.36,5868,1.9022,22.84,,55.16,554.01,770.36
10/31/2006 12:00:00 AM,606.1,58.73,5903,1.9074,22.89,,55.73,559.23,766.84
11/1/2006 12:00:00 AM,617.6,58.71,5898,1.9082,22.77,,55.16,554.2,752.15
11/2/2006 12:00:00 AM,623.1,57.88,5787,1.9082,22.63,,55.38,555.24,750.13
11/3/2006 12:00:00 AM,627.5,59.14,5915,1.9009,22.63,,56.6,566.4,752.73
11/6/2006 12:00:00 AM,622.6,60.02,5975,1.897,22.9,,57.01,572.08,763.08
11/7/2006 12:00:00 AM,624.4,58.93,5848,1.9054,23.02,,56.57,566.83,764.39
11/8/2006 12:00:00 AM,615.4,59.83,5959,1.9049,23.04,,57.52,576.38,769.84
11/9/2006 12:00:00 AM,633.2,61.16,6132,1.9046,23.03,,58,581.19,762.06
11/10/2006 12:00:00 AM,628.2,59.59,5971,1.9112,23.09,,57.45,575.22,769.15
11/13/2006 12:00:00 AM,625.6,58.58,5905,1.9008,23.29,,57.35,575.26,772.41
11/14/2006 12:00:00 AM,620.4,58.28,5884,1.8959,23.46,,57.69,577.12,785.06
11/15/2006 12:00:00 AM,622.1,58.76,5946,1.8888,23.51,,58.23,582.1,791.96
11/16/2006 12:00:00 AM,618.2,56.26,5854,1.8886,23.6,,56.63,565.77,790.75
11/17/2006 12:00:00 AM,621.5,55.81,5899,1.8955,23.64,,57.1,571.22,788.47
11/20/2006 12:00:00 AM,622.2,58.8,5898,1.8964,23.64,,56.95,569.33,790.62
11/21/2006 12:00:00 AM,626.5,60.17,6039,1.8992,23.63,,58,580.03,792.17
11/22/2006 12:00:00 AM,629.7,59.24,5949,1.9148,23.81,,57.66,576.84,792.91
11/23/2006 12:00:00 AM,630.75,0,5935,1.9153,,,,,
11/24/2006 12:00:00 AM,637.7,0,6003,1.9316,23.76,,57.54,574.8,792.28
11/27/2006 12:00:00 AM,640.8,60.32,6044,1.9374,23.2,,57.28,572.47,772.1
11/28/2006 12:00:00 AM,639.5,60.99,6121,1.9526,23.32,,58.2,583,774.82
11/29/2006 12:00:00 AM,636.1,62.46,6307,1.9455,23.47,,60.05,600.31,784.16
11/30/2006 12:00:00 AM,647.8,63.13,6426,1.9651,23.52,,60.51,604.66,786.12
12/1/2006 12:00:00 AM,645.3,63.43,6462,1.9793,23.32,,60.72,607.55,781.17
12/4/2006 12:00:00 AM,645.4,62.44,6345,1.9792,23.62,,60.63,606.83,795.85
12/5/2006 12:00:00 AM,643.2,62.43,6332,1.9737,23.63,,60.87,609.08,797.42
12/6/2006 12:00:00 AM,630.8,62.19,6307,1.9666,23.48,,60.7,606.4,795.94
12/7/2006 12:00:00 AM,631.8,62.49,6257,1.9641,23.39,,60.34,603.61,792.29
12/8/2006 12:00:00 AM,624.4,62.03,6220,1.9535,23.39,,60.27,602.97,792.56
12/11/2006 12:00:00 AM,629.7,61.22,6184,1.9568,23.53,,60.12,602.13,793.07
12/12/2006 12:00:00 AM,629.3,61.02,6152,1.9707,23.45,,60.26,602.53,788.41
12/13/2006 12:00:00 AM,628.4,61.37,6133,1.9673,23.49,,60.87,608.12,788.75
12/14/2006 12:00:00 AM,625.3,62.51,6212,1.9614,23.69,,61.75,618.74,794.22
12/15/2006 12:00:00 AM,614.5,63.43,6349,1.9519,23.56,,61.01,612.19,792.71
12/18/2006 12:00:00 AM,615.2,62.21,6213,1.9478,23.47,,59.25,595.01,782.02
12/19/2006 12:00:00 AM,622,63.15,6281,1.9683,23.32,,60.26,603.76,782.1
12/20/2006 12:00:00 AM,619.9,63.72,6323,1.9649,23.33,,59.44,596.29,785.56
12/21/2006 12:00:00 AM,618,62.66,6246,1.9607,23.22,,59.16,592.64,782.9
12/22/2006 12:00:00 AM,620.5,62.41,6242,1.9595,23.04,,58.59,587.97,780.82
12/25/2006 12:00:00 AM,620,0,,1.9611,,,,,
12/26/2006 12:00:00 AM,624.4,61.1,6110,1.9541,23.17,,58.66,587.97,788.17
12/27/2006 12:00:00 AM,626.8,60.34,6052,1.9567,23.34,,59.35,594.27,797.73
12/28/2006 12:00:00 AM,634.5,60.53,6067,1.9623,23.33,,59.22,595.12,794.48
12/29/2006 12:00:00 AM,636.3,61.05,6086,1.9588,23.26,,58.63,589.43,787.66
1/1/2007 12:00:00 AM,,0,,1.9584,,,,,
1/2/2007 12:00:00 AM,640,0,6044,1.9733,,,,,
1/3/2007 12:00:00 AM,627.2,58.32,5796,1.9505,23.33,,56.58,567.17,787.42
1/4/2007 12:00:00 AM,621.5,55.59,5511,1.9428,23.69,,55.55,556.21,789.95
1/5/2007 12:00:00 AM,606.9,56.31,5564,1.9299,23.5,,55.92,560.62,775.87
1/8/2007 12:00:00 AM,609.4,56.09,5560,1.9374,23.57,,55.92,561.46,776.99
1/9/2007 12:00:00 AM,613,55.64,5518,1.9393,23.6,,55.44,555.21,778.33
1/10/2007 12:00:00 AM,611.2,54.02,5369,1.9316,23.72,,54.37,546.43,778.87
1/11/2007 12:00:00 AM,611.4,51.88,5170,1.9459,23.96,,54.06,541.93,788.45
1/12/2007 12:00:00 AM,626.4,52.99,5295,1.9586,24.02,,55.44,556.14,794.26
1/15/2007 12:00:00 AM,626.2,,5312,1.9652,,,,,
1/16/2007 12:00:00 AM,624.9,51.21,5226,1.9611,23.97,,54.87,550.32,791.48
1/17/2007 12:00:00 AM,631.4,52.24,5278,1.9696,23.66,,55.48,556.87,788.77
1/18/2007 12:00:00 AM,627.5,50.48,5175,1.9741,23.39,,55.07,552.62,778.21
1/19/2007 12:00:00 AM,635,51.99,5344,1.9737,23.38,,56.58,566.37,785.16
1/22/2007 12:00:00 AM,632.4,51.13,5270,1.976,23.21,,56.19,563.83,777.96
1/23/2007 12:00:00 AM,646.1,55.04,5510,1.9818,23.21,,57.65,577.61,785.38
1/24/2007 12:00:00 AM,648,55.37,5543,1.9679,23.63,,57.9,580.36,794.03
1/25/2007 12:00:00 AM,645.6,54.23,5412,1.9637,23.34,,56.71,568.24,784.19
1/26/2007 12:00:00 AM,646.1,55.42,5529,1.9598,23.35,,56.85,569.37,788.14
1/29/2007 12:00:00 AM,642.6,54.01,5368,1.9594,23.45,,56.57,566.65,793.1
1/30/2007 12:00:00 AM,646.9,56.97,5639,1.9627,23.59,,57.72,579.3,797.97
1/31/2007 12:00:00 AM,652.7,58.14,5740,1.9637,23.73,,58.09,581.44,800.34
2/1/2007 12:00:00 AM,657.2,57.3,5672,1.9673,23.63,,58.3,586.99,807.77
2/2/2007 12:00:00 AM,647.9,59.02,5841,1.9667,23.75,,58.63,588.79,809.42
2/5/2007 12:00:00 AM,648.2,58.74,5810,1.9597,23.69,,58.57,587.07,806.69
2/6/2007 12:00:00 AM,653.4,58.88,5842,1.9706,23.66,,58.39,585.87,810.41
2/7/2007 12:00:00 AM,651.3,57.71,5723,1.97,23.77,,58.04,581.54,816.2
2/8/2007 12:00:00 AM,660.4,59.71,5903,1.9578,23.8,,58.63,587.4,816.39
2/9/2007 12:00:00 AM,666.3,59.89,5901,1.9501,23.54,,58.39,584.76,807.11
2/12/2007 12:00:00 AM,661.7,57.81,5660,1.948,23.44,,57.58,577.27,805.79
2/13/2007 12:00:00 AM,664.15,59.06,5703,1.9469,23.54,,58.42,584.89,812.53
2/14/2007 12:00:00 AM,668.8,58,5743,1.9624,23.86,,58.43,585.97,813.99
2/15/2007 12:00:00 AM,669,57.99,5760,1.9527,23.95,,57.99,579.46,815.43
2/16/2007 12:00:00 AM,668.7,59.39,5895,1.9503,23.9,,58,579.01,818.15
2/19/2007 12:00:00 AM,671.2,,5814,1.9512,,,,,
2/20/2007 12:00:00 AM,658.4,58.07,5798,1.9553,23.91,,57.35,574.64,826.11
2/21/2007 12:00:00 AM,678.9,60.07,5935,1.9543,23.87,,57.98,579.77,827.33
2/22/2007 12:00:00 AM,677.4,60.95,6062,1.956,24,,58.5,585.86,829.44
2/23/2007 12:00:00 AM,682.5,61.14,6088,1.9632,23.98,,58.65,587.15,826.64
2/26/2007 12:00:00 AM,687,61.39,6133,1.9632,23.92,,59,590.88,823.69
2/27/2007 12:00:00 AM,679,61.46,6136,1.961,23,,56.65,568.72,792.66
2/28/2007 12:00:00 AM,669.6,61.79,6189,1.9638,23.05,,56.9,569.81,793.3
3/1/2007 12:00:00 AM,664.2,62,6211,1.9586,23.07,,56.72,569.18,791.03
3/2/2007 12:00:00 AM,642.6,61.64,6208,1.9431,22.64,,56.05,559.92,775.44
3/5/2007 12:00:00 AM,635.3,60.07,6054,1.9217,22.69,,55.4,555.06,760.06
3/6/2007 12:00:00 AM,646.8,60.69,6139,1.9307,23.04,,56.45,565.39,778.88
3/7/2007 12:00:00 AM,645.7,61.82,6250,1.9322,22.75,,57.15,573.62,775.9
3/8/2007 12:00:00 AM,650.8,61.64,6233,1.928,22.94,,57.65,576,781.14
3/9/2007 12:00:00 AM,649.9,60.05,6113,1.9314,23,,57.4,575.4,785.12
3/12/2007 12:00:00 AM,650.7,58.91,6074,1.9328,23.14,,57.32,573.18,789
3/13/2007 12:00:00 AM,643,57.93,6090,1.9283,22.77,,56.55,565.87,769.12
3/14/2007 12:00:00 AM,643.6,58.16,6106,1.9352,22.98,,57.2,573.64,775.68
3/15/2007 12:00:00 AM,646.4,57.55,6098,1.9367,22.99,,57.19,571.79,783.61
3/16/2007 12:00:00 AM,652.4,57.11,6030,1.9411,22.95,,56.39,566.65,778.77
3/19/2007 12:00:00 AM,653.2,56.59,6052,1.9441,23.1,,57.29,576.74,787.05
3/20/2007 12:00:00 AM,657.8,56.73,6020,1.9611,23.25,,57.7,579.75,793.6
3/21/2007 12:00:00 AM,663.7,59.61,6077,1.9678,23.72,,58.74,589.69,807.47
3/22/2007 12:00:00 AM,663.3,61.69,6251,1.9646,23.63,,59.92,600.22,808.05
3/23/2007 12:00:00 AM,656.6,62.28,6318,1.9619,23.57,,60.22,603.5,809.51
3/26/2007 12:00:00 AM,663.3,62.91,6441,1.9696,23.6,,60.64,608.4,808.94
3/27/2007 12:00:00 AM,663.6,62.93,6460,1.9648,23.61,,60.75,608.12,802.36
3/28/2007 12:00:00 AM,665.1,64.08,6578,1.9612,23.34,,60.74,606.82,797.4
3/29/2007 12:00:00 AM,660.8,66.03,6788,1.9625,23.37,,61.12,612.03,798.94
3/30/2007 12:00:00 AM,663.1,65.87,6810,1.9679,23.32,,60.28,604.45,800.71
4/2/2007 12:00:00 AM,663.4,65.94,6874,1.9776,23.44,,60.87,611.34,803.22
4/3/2007 12:00:00 AM,663.5,64.64,6781,1.9746,23.63,,61.25,613.38,811.77
4/4/2007 12:00:00 AM,674,64.38,6840,1.976,23.77,,61.35,616.38,810.79
4/5/2007 12:00:00 AM,674.2,64.28,6824,1.9701,23.86,,61.75,618.53,813.35
4/6/2007 12:00:00 AM,674,,,1.9651,,,,,
4/9/2007 12:00:00 AM,670.5,61.51,6659,1.9621,23.86,,61.52,617.86,811.64
4/10/2007 12:00:00 AM,676.8,61.89,6742,1.9722,23.84,,62.45,626.92,814.51
4/11/2007 12:00:00 AM,676.8,62.01,6784,1.9747,23.62,,62.07,622.73,808.24
4/12/2007 12:00:00 AM,675.5,63.85,6872,1.9794,23.87,,63.02,632.28,815.05
4/13/2007 12:00:00 AM,685.1,63.63,6897,1.9866,23.89,,63.05,632.68,819.38
4/16/2007 12:00:00 AM,690.3,63.61,6725,1.9898,24.09,,63.42,636.6,831.44
4/17/2007 12:00:00 AM,687.6,63.1,6593,2.0078,24.14,,63.06,633.2,828.96
4/18/2007 12:00:00 AM,689.3,63.13,6604,2.0082,24.08,,62.84,628.9,824.38
4/19/2007 12:00:00 AM,682.4,61.83,6594,2.0024,24.09,,61.96,622.47,819.32
4/20/2007 12:00:00 AM,691.1,63.38,6649,2.0023,24.23,,63.1,634.45,828.86
4/23/2007 12:00:00 AM,688.8,65.89,6815,1.9992,24.18,,63.17,633.75,827.55
4/24/2007 12:00:00 AM,683.1,64.58,6716,2.0019,24.31,,62.98,630.79,826.36
4/25/2007 12:00:00 AM,685.4,65.84,6857,2.0017,24.49,,64.16,644.54,832.07
4/26/2007 12:00:00 AM,674.7,65.06,6765,1.9909,24.63,,64.14,644.13,833.8
4/27/2007 12:00:00 AM,680.7,66.46,6841,1.9978,24.61,,64.13,643.85,829.7
4/30/2007 12:00:00 AM,678,65.71,6765,1.9988,24.42,,63.37,636.26,814.57
5/1/2007 12:00:00 AM,673.1,64.4,6700,1.9989,24.54,,63.65,638.83,816.25
5/2/2007 12:00:00 AM,672.6,63.68,6625,1.9891,24.67,,64.18,644.37,828.46
5/3/2007 12:00:00 AM,682.1,63.19,6605,1.988,24.91,,64.7,650.7,828.87
5/4/2007 12:00:00 AM,688,61.93,6531,1.9917,25.01,,64.65,650.21,832.88
5/7/2007 12:00:00 AM,687.7,61.47,6444,1.9924,24.98,,64.82,650.56,831.87
5/8/2007 12:00:00 AM,684.6,62.26,6554,1.9889,25.08,,64.83,650.9,830.9
5/9/2007 12:00:00 AM,679.9,61.55,6520,1.9943,25.05,,64.8,651.63,834.77
5/10/2007 12:00:00 AM,665.7,61.81,6579,1.9802,24.92,,63.75,639.1,818.63
5/11/2007 12:00:00 AM,670.3,62.37,6683,1.9806,25.19,,65.21,652.86,829.54
5/14/2007 12:00:00 AM,669.7,62.46,6683,1.9791,25.07,,65.23,655.31,822.33
